Variable1,Variable1_Type,Variable2,Variable2_Type,Correlation,P_Value,N,Strength,Direction,Significant
Female.Gender,binary,Surgery.in.last.3.Months,binary,-0.0302,0.8159887865826522,62,WEAK,Negative,False
GW.Stay.in.28.Days,continuous,Mortality.post.28.Day.Discharge,binary,0.03,0.8171504785825872,62,WEAK,Positive,False
GW.Stay.in.28.Days,continuous,Relapse.post.28.Day.Discharge,binary,-0.03,0.8171504785825872,62,WEAK,Negative,False
Empirically.given.other.Abx,binary,Amikacin.Resistance,ordinal,0.03,0.8169055942689447,62,WEAK,Positive,False
Neutropenia,binary,ICU.Stay.in.28.Days,continuous,-0.03,0.8172356928994198,62,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Cefotaxime.Resistance,ordinal,-0.0299,0.8175928191994032,62,WEAK,Negative,False
Surgery.in.last.3.Months,binary,Ertapenem.Resistance,ordinal,0.0299,0.8177977995771912,62,WEAK,Positive,False
Potassium,binary,Cefoxitin.Resistance,ordinal,-0.0299,0.8175928191994032,62,WEAK,Negative,False
Surgery.in.last.3.Months,binary,Ciprofloxacin.Resistance,ordinal,0.0299,0.8178141071793232,62,WEAK,Positive,False
Globulin,binary,Cefotaxime.Resistance,ordinal,0.0299,0.8175928191994032,62,WEAK,Positive,False
Dialysis.in.1.week,binary,Amikacin.Resistance,ordinal,0.0298,0.8179895872162521,62,WEAK,Positive,False
Platelet,binary,Cefuroxime.Resistance,ordinal,0.0298,0.8179243689144082,62,WEAK,Positive,False
Platelet,binary,Amoxicillin.Clavulanic.Acid.Resistance,ordinal,0.0298,0.8179243689144082,62,WEAK,Positive,False
Cefuroxime.Resistance,ordinal,Overall.Mortality,binary,-0.0298,0.8179243689144082,62,WEAK,Negative,False
Amoxicillin.Clavulanic.Acid.Resistance,ordinal,Overall.Mortality,binary,-0.0298,0.8179243689144082,62,WEAK,Negative,False
NDM,binary,Amoxicillin.Clavulanic.Acid.Resistance,ordinal,0.0298,0.8179243689144082,62,WEAK,Positive,False
Ventilation,binary,Cefoperazone.Sulbactam,ordinal,0.0298,0.8179243689144082,62,WEAK,Positive,False
NDM,binary,Cefuroxime.Resistance,ordinal,0.0298,0.8179243689144082,62,WEAK,Positive,False
Cefoperazone.Sulbactam,ordinal,Overall.Mortality,binary,-0.0298,0.8179243689144082,62,WEAK,Negative,False
Immunosuppressive.drugs.in.1.week,binary,Ertapenem.Resistance,ordinal,-0.0296,0.8190608929288536,62,WEAK,Negative,False
Total.Leukocyte.Count,binary,Ertapenem.Resistance,ordinal,-0.0296,0.8190608929288536,62,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Inotropes,binary,0.0294,0.8205343776693377,62,WEAK,Positive,False
Inotropes,binary,Potassium,binary,0.0294,0.8205343776693377,62,WEAK,Positive,False
Height,continuous,Tigecycline.Resistance,ordinal,-0.0294,0.8204644515929598,62,WEAK,Negative,False
CRO.based.CAP,binary,Chloramphenicol.Resistance,ordinal,-0.0292,0.8217819190167264,62,WEAK,Negative,False
Dialysis.in.1.week,binary,ICU.Stay.in.28.Days,continuous,0.0291,0.8222413064926792,62,WEAK,Positive,False
Empirically.given.P.C.and.CAAZ,binary,Chloramphenicol.Resistance,ordinal,0.0291,0.8222835264547877,62,WEAK,Positive,False
Doxycycline.Resistance,ordinal,Mortality.in.Hospital,binary,-0.029,0.8229927086736568,62,WEAK,Negative,False
CKD,binary,Ertapenem.Resistance,ordinal,0.0289,0.8237739682547461,62,WEAK,Positive,False
CKD,binary,Ciprofloxacin.Resistance,ordinal,0.0289,0.8237897588866816,62,WEAK,Positive,False
CV.Catheter.Now,binary,Aztreonam.Resistance,ordinal,-0.0289,0.8237739682547461,62,WEAK,Negative,False
ABSSSI.CRO,binary,Ertapenem.Resistance,ordinal,0.0289,0.8237739682547461,62,WEAK,Positive,False
INR,binary,Cefotaxime.Resistance,ordinal,-0.0289,0.8237265708789151,62,WEAK,Negative,False
CRO.based.VAP,binary,Cefotaxime.Resistance,ordinal,0.0289,0.8237265708789151,62,WEAK,Positive,False
CRO.based.VAP,binary,Cefoxitin.Resistance,ordinal,0.0289,0.8237265708789151,62,WEAK,Positive,False
CRO.based.VAP,binary,Ertapenem.Resistance,ordinal,0.0289,0.8237739682547461,62,WEAK,Positive,False
CV.Catheter.Now,binary,Ciprofloxacin.Resistance,ordinal,-0.0289,0.8237897588866816,62,WEAK,Negative,False
CV.Catheter.Now,binary,Cefotaxime.Resistance,ordinal,-0.0289,0.8237265708789151,62,WEAK,Negative,False
CV.Catheter.Now,binary,Ertapenem.Resistance,ordinal,-0.0289,0.8237739682547461,62,WEAK,Negative,False
KPC,binary,Ciprofloxacin.Resistance,ordinal,0.0289,0.8237897588866816,62,WEAK,Positive,False
KPC,binary,Aztreonam.Resistance,ordinal,0.0289,0.8237739682547461,62,WEAK,Positive,False
CKD,binary,Cefotaxime.Resistance,ordinal,0.0289,0.8237265708789151,62,WEAK,Positive,False
Other.Non.CRO.Infections,binary,Aztreonam.Resistance,ordinal,0.0289,0.8237739682547461,62,WEAK,Positive,False
Other.Non.CRO.Infections,binary,Ciprofloxacin.Resistance,ordinal,0.0289,0.8237897588866816,62,WEAK,Positive,False
Other.Non.CRO.Infections,binary,Cefotaxime.Resistance,ordinal,0.0289,0.8237265708789151,62,WEAK,Positive,False
Other.Non.CRO.Infections,binary,Cefoxitin.Resistance,ordinal,0.0289,0.8237265708789151,62,WEAK,Positive,False
Other.Non.CRO.Infections,binary,Ertapenem.Resistance,ordinal,0.0289,0.8237739682547461,62,WEAK,Positive,False
CRO.based.VAP,binary,Aztreonam.Resistance,ordinal,0.0289,0.8237739682547461,62,WEAK,Positive,False
CRO.based.VAP,binary,Ciprofloxacin.Resistance,ordinal,0.0289,0.8237897588866816,62,WEAK,Positive,False
KPC,binary,Cefoxitin.Resistance,ordinal,0.0289,0.8237265708789151,62,WEAK,Positive,False
KPC,binary,Ertapenem.Resistance,ordinal,0.0289,0.8237739682547461,62,WEAK,Positive,False
CKD,binary,Cefoxitin.Resistance,ordinal,0.0289,0.8237265708789151,62,WEAK,Positive,False
CV.Catheter.Now,binary,Cefoxitin.Resistance,ordinal,-0.0289,0.8237265708789151,62,WEAK,Negative,False
CKD,binary,Aztreonam.Resistance,ordinal,0.0289,0.8237739682547461,62,WEAK,Positive,False
ABSSSI.CRO,binary,Cefoxitin.Resistance,ordinal,0.0289,0.8237265708789151,62,WEAK,Positive,False
INR,binary,Aztreonam.Resistance,ordinal,-0.0289,0.8237739682547461,62,WEAK,Negative,False
INR,binary,Ertapenem.Resistance,ordinal,-0.0289,0.8237739682547461,62,WEAK,Negative,False
INR,binary,Ciprofloxacin.Resistance,ordinal,-0.0289,0.8237897588866816,62,WEAK,Negative,False
KPC,binary,Cefotaxime.Resistance,ordinal,0.0289,0.8237265708789151,62,WEAK,Positive,False
ABSSSI.CRO,binary,Aztreonam.Resistance,ordinal,0.0289,0.8237739682547461,62,WEAK,Positive,False
ABSSSI.CRO,binary,Ciprofloxacin.Resistance,ordinal,0.0289,0.8237897588866816,62,WEAK,Positive,False
ABSSSI.CRO,binary,Cefotaxime.Resistance,ordinal,0.0289,0.8237265708789151,62,WEAK,Positive,False
INR,binary,Cefoxitin.Resistance,ordinal,-0.0289,0.8237265708789151,62,WEAK,Negative,False
DM,binary,CAAZ.inclusion.in.Treatment,binary,0.0287,0.824468860412967,62,WEAK,Positive,False
Age,continuous,CKD,binary,0.0287,0.8250372472545806,62,WEAK,Positive,False
Any.Viral.Infection,binary,Procalcitonin,binary,0.0286,0.8255649211859692,62,WEAK,Positive,False
Polymyxin.Colistin.Inclusion.T,binary,Mortality.in.ICU,binary,-0.0286,0.8255649211859692,62,WEAK,Negative,False
Female.Gender,binary,Magnesium,binary,0.0285,0.8258916734946307,62,WEAK,Positive,False
Male.Gender,binary,Magnesium,binary,-0.0285,0.8258916734946307,62,WEAK,Negative,False
DM,binary,Inotropes,binary,-0.0285,0.8258916734946306,62,WEAK,Negative,False
OXA48,binary,Total.Hospital.Stay.in.28.Days,continuous,0.0283,0.8272148036253602,62,WEAK,Positive,False
COPD,binary,Fosfomycin.Resistance,ordinal,0.0283,0.8271729251034439,62,WEAK,Positive,False
Absolute.Lymphocyte.Count,binary,Procalcitonin,binary,-0.0283,0.8268770769913021,62,WEAK,Negative,False
Fosfomycin.Resistance,ordinal,Mortality.post.28.Day.Discharge,binary,0.0283,0.827172925103444,62,WEAK,Positive,False
Any.Fungal.Infection,binary,Fosfomycin.Resistance,ordinal,-0.0282,0.8293910590291979,61,WEAK,Negative,False
Other.CRO.Infections,binary,Empirically.given.P.C.only,binary,-0.0281,0.8281528536844736,62,WEAK,Negative,False
Calcium,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,-0.028,0.8292350472311325,62,WEAK,Negative,False
DM,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,0.028,0.8292350472311325,62,WEAK,Positive,False
Magnesium,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,0.028,0.8292350472311325,62,WEAK,Positive,False
Calcium,binary,Empirically.given.CAAZ.only,binary,-0.028,0.8292350472311325,62,WEAK,Negative,False
DM,binary,Neutropenia,binary,0.028,0.8292350472311325,62,WEAK,Positive,False
Neutropenia,binary,Calcium,binary,-0.028,0.8292350472311324,62,WEAK,Negative,False
Magnesium,binary,Empirically.given.CAAZ.only,binary,0.028,0.8292350472311325,62,WEAK,Positive,False
Absolute.Neutrophil.Count,binary,SGPT,binary,-0.0279,0.8295434849881884,62,WEAK,Negative,False
Solid.Organ,binary,SGPT,binary,-0.0279,0.8295434849881884,62,WEAK,Negative,False
Trimethoprim.Sulfamethoxazole,ordinal,Mortality.in.Hospital,binary,-0.0279,0.8296560673601229,62,WEAK,Negative,False
COPD,binary,Trimethoprim.Sulfamethoxazole,ordinal,0.0278,0.829977840464605,62,WEAK,Positive,False
Endoscopy.in.1.week,binary,Trimethoprim.Sulfamethoxazole,ordinal,0.0278,0.829977840464605,62,WEAK,Positive,False
Endoscopy.in.1.week,binary,SOFA,continuous,-0.0277,0.8309479825475223,62,WEAK,Negative,False
CAAZ.invitro,binary,Fosfomycin.Resistance,ordinal,0.0276,0.8312592452256677,62,WEAK,Positive,False
Age,continuous,CRO.based.IAI,binary,0.0275,0.8321579670141231,62,WEAK,Positive,False
Any.Fungal.Infection,binary,Albumin,binary,0.0275,0.8332544252021978,61,WEAK,Positive,False
Weight,continuous,Relapse.post.28.Day.Discharge,binary,0.0275,0.8318151010995128,62,WEAK,Positive,False
Procalcitonin,binary,Amikacin.Resistance,ordinal,0.0275,0.8321465721729019,62,WEAK,Positive,False
Amikacin.Resistance,ordinal,Mortality.in.ICU,binary,0.0275,0.8321465721729018,62,WEAK,Positive,False
Hospitalization.in.past.6.Months,binary,Platelet,binary,0.0274,0.8324069009752185,62,WEAK,Positive,False
NDM,binary,Hospitalization.in.past.6.Months,binary,0.0274,0.8324069009752185,62,WEAK,Positive,False
Surgery.in.last.3.Months,binary,Aztreonam.Resistance,ordinal,0.0274,0.8327525900735324,62,WEAK,Positive,False
Empirically.given.CAAZ.only,binary,Fosfomycin.Resistance,ordinal,-0.0274,0.8328464437907315,62,WEAK,Negative,False
NDM,binary,Empirically.given.P.C.only,binary,0.0271,0.8345859768926148,62,WEAK,Positive,False
Absolute.Lymphocyte.Count,binary,Mortality.in.Hospital,binary,0.0271,0.8345859768926148,62,WEAK,Positive,False
P.C.in.vitro,binary,Absolute.Lymphocyte.Count,binary,0.0271,0.8345859768926148,62,WEAK,Positive,False
Absolute.Neutrophil.Count,binary,Mortality.in.Hospital,binary,0.0271,0.8345859768926148,62,WEAK,Positive,False
Ceftazidime.Resistance,ordinal,Overall.Mortality,binary,-0.0269,0.8358870456154182,62,WEAK,Negative,False
Ventilation,binary,Ceftazidime.Resistance,ordinal,0.0269,0.8358870456154182,62,WEAK,Positive,False
Ventilation,binary,Levofloxacin.Resistance,ordinal,0.0269,0.8358870456154182,62,WEAK,Positive,False
NDM,binary,Ceftazidime.Resistance,ordinal,0.0269,0.8358870456154182,62,WEAK,Positive,False
OXA48,binary,Doxycycline.Resistance,ordinal,-0.0269,0.8354926855046139,62,WEAK,Negative,False
Female.Gender,binary,Ceftazidime.Resistance,ordinal,-0.0267,0.8366596196890186,62,WEAK,Negative,False
Male.Gender,binary,Ceftazidime.Resistance,ordinal,0.0267,0.8366596196890186,62,WEAK,Positive,False
Male.Gender,binary,Levofloxacin.Resistance,ordinal,0.0267,0.8366596196890186,62,WEAK,Positive,False
CRO.based.HAP,binary,Ciprofloxacin.Resistance,ordinal,-0.0267,0.8368024012795081,62,WEAK,Negative,False
Female.Gender,binary,Levofloxacin.Resistance,ordinal,-0.0267,0.8366596196890186,62,WEAK,Negative,False
Globulin,binary,Procalcitonin,binary,0.0266,0.8375886388139181,62,WEAK,Positive,False
Globulin,binary,Mortality.in.ICU,binary,0.0266,0.8375886388139181,62,WEAK,Positive,False
Globulin,binary,Tigecycline.Resistance,ordinal,-0.0264,0.838527883785737,62,WEAK,Negative,False
SGOT,binary,Targettedly.Given.P.C.and.CAAZ,binary,0.0264,0.8388716765762778,62,WEAK,Positive,False
Past.CREPA.infection,ordinal,Polymyxin.Colistin.Inclusion.T,binary,-0.0263,0.8392705476499392,62,WEAK,Negative,False
Immunosuppressive.drugs.in.1.week,binary,Minocycline.Resistance,ordinal,0.0263,0.839216123249064,62,WEAK,Positive,False
Past.CREPA.infection,ordinal,Total.Hospital.Stay.in.28.Days,continuous,-0.0263,0.8393018548393227,62,WEAK,Negative,False
NDM,binary,Amikacin.Resistance,ordinal,0.0261,0.8403002249018479,62,WEAK,Positive,False
Past.CREPA.infection,ordinal,Creatinine,binary,-0.0261,0.8402525208218523,62,WEAK,Negative,False
Surgery.in.last.3.Months,binary,Past.CREPA.infection,ordinal,0.0261,0.8402525208218523,62,WEAK,Positive,False
Total.Protein,binary,Mortality.post.28.Day.Discharge,binary,-0.026,0.8409408716374918,62,WEAK,Negative,False
Amoxicillin.Clavulanic.Acid.Resistance,ordinal,GW.Stay.in.28.Days,continuous,-0.026,0.8407626574435809,62,WEAK,Negative,False
Sodium,binary,Tigecycline.Resistance,ordinal,-0.026,0.8410503591433931,62,WEAK,Negative,False
Cefuroxime.Resistance,ordinal,GW.Stay.in.28.Days,continuous,-0.026,0.8407626574435809,62,WEAK,Negative,False
Inotropes,binary,Minocycline.Resistance,ordinal,-0.026,0.8409042388042491,62,WEAK,Negative,False
Total.Protein,binary,Relapse.post.28.Day.Discharge,binary,-0.026,0.8409408716374918,62,WEAK,Negative,False
Globulin,binary,Nitrofurantoin.Resistance,ordinal,0.026,0.8407458073580136,62,WEAK,Positive,False
CRO.based.CAP,binary,Hemat.Malignancy,binary,0.026,0.8409408716374918,62,WEAK,Positive,False
COPD,binary,Total.Protein,binary,-0.026,0.8409408716374918,62,WEAK,Negative,False
Hypothyroidism,binary,Mortality.post.28.Day.Discharge,binary,0.026,0.8409408716374918,62,WEAK,Positive,False
Hypothyroidism,binary,Haemoglobin,binary,-0.026,0.8409408716374918,62,WEAK,Negative,False
Hemat.Malignancy,binary,Haemoglobin,binary,-0.026,0.8409408716374918,62,WEAK,Negative,False
Empirically.given.P.C.and.CAAZ,binary,Total.Hospital.Stay.in.28.Days,continuous,0.026,0.8412058051841906,62,WEAK,Positive,False
Targettedly.Given.CAAZ.only,binary,Tigecycline.Resistance,ordinal,0.026,0.8410503591433931,62,WEAK,Positive,False
Hemat.Malignancy,binary,Mortality.post.28.Day.Discharge,binary,0.026,0.8409408716374918,62,WEAK,Positive,False
Cefuroxime.Resistance,ordinal,Clinical.Improvement,ordinal,0.0259,0.8413686168949103,62,WEAK,Positive,False
Targettedly.Given.CAAZ.only,binary,Nitrofurantoin.Resistance,ordinal,0.0259,0.8416055728497036,62,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,Mortality.in.Hospital,binary,0.0259,0.8414970912963025,62,WEAK,Positive,False
Amoxicillin.Clavulanic.Acid.Resistance,ordinal,Clinical.Improvement,ordinal,0.0259,0.8413686168949103,62,WEAK,Positive,False
Cefoperazone.Sulbactam,ordinal,Clinical.Improvement,ordinal,0.0259,0.8413686168949103,62,WEAK,Positive,False
APACHEII,continuous,Trimethoprim.Sulfamethoxazole,ordinal,0.0258,0.8424789228787849,62,WEAK,Positive,False
Age,continuous,CRO.based.CAP,binary,-0.0257,0.8427566188000893,62,WEAK,Negative,False
Total.Protein,binary,Tigecycline.Resistance,ordinal,0.0257,0.842654265538956,62,WEAK,Positive,False
HTN,binary,Bil,binary,0.0256,0.8431339605025956,62,WEAK,Positive,False
Cefuroxime.Resistance,ordinal,Total.Hospital.Stay.in.28.Days,continuous,-0.0256,0.8436663503360446,62,WEAK,Negative,False
Amoxicillin.Clavulanic.Acid.Resistance,ordinal,Total.Hospital.Stay.in.28.Days,continuous,-0.0256,0.8436663503360446,62,WEAK,Negative,False
Creatinine,binary,Polymyxin.Colistin.Inclusion.T,binary,-0.0255,0.8441166503578375,62,WEAK,Negative,False
Any.Viral.Infection,binary,Urea,binary,0.0255,0.8441166503578376,62,WEAK,Positive,False
Surgery.in.last.3.Months,binary,Any.Viral.Infection,binary,-0.0255,0.8441166503578375,62,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Mortality.in.Hospital,binary,0.0254,0.8448333780054182,62,WEAK,Positive,False
CKD,binary,ICU.Stay.in.28.Days,continuous,-0.0252,0.8459812665524507,62,WEAK,Negative,False
Age,continuous,Urea,binary,-0.025,0.8469957762100919,62,WEAK,Negative,False
Creatinine,binary,Ciprofloxacin.Resistance,ordinal,-0.0249,0.8477803116803087,62,WEAK,Negative,False
Surgery.in.last.3.Months,binary,Cefoxitin.Resistance,ordinal,0.0249,0.8477254993708406,62,WEAK,Positive,False
Doxycycline.Resistance,ordinal,Ceftazidime.Avibactam.Resistance,binary,-0.0249,0.8475997284603093,62,WEAK,Negative,False
Bil,binary,Cefotaxime.Resistance,ordinal,0.0249,0.8477254993708406,62,WEAK,Positive,False
CRO.based.BSI,binary,Magnesium,binary,0.0249,0.8479561282602681,62,WEAK,Positive,False
SGPT,binary,Clinical.Improvement,ordinal,-0.0249,0.8475612118696425,62,WEAK,Negative,False
Absolute.Neutrophil.Count,binary,Fosfomycin.Resistance,ordinal,-0.0249,0.8474159981426985,62,WEAK,Negative,False
DM,binary,Overall.organ.support,binary,-0.0249,0.8479561282602681,62,WEAK,Negative,False
Bil,binary,Cefoxitin.Resistance,ordinal,0.0249,0.8477254993708406,62,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,Amikacin.Resistance,ordinal,-0.0249,0.8479089719954558,62,WEAK,Negative,False
Total.Hospital.Stay.in.28.Days,continuous,Mortality.in.Hospital,binary,-0.0246,0.8497268225271662,62,WEAK,Negative,False
Height,continuous,Any.Viral.Infection,binary,0.0245,0.8503420903262295,62,WEAK,Positive,False
CRO.based.BSI,binary,Clinical.Improvement,ordinal,0.0244,0.8504337828274056,62,WEAK,Positive,False
Absolute.Lymphocyte.Count,binary,Ceftazidime.Avibactam.Resistance,binary,0.0243,0.8513343083934768,62,WEAK,Positive,False
Solid.Organ,binary,Polymyxin.Colistin.Inclusion.T,binary,-0.0243,0.8513343083934768,62,WEAK,Negative,False
Immunosuppressive.drugs.in.1.week,binary,Ceftazidime.Avibactam.Resistance,binary,-0.0242,0.8521576435022264,62,WEAK,Negative,False
Aztreonam.Resistance,ordinal,Minocycline.Resistance,ordinal,-0.0242,0.8518998470742982,62,WEAK,Negative,False
CRO.based.HAP,binary,Ertapenem.Resistance,ordinal,-0.024,0.8529173789163694,62,WEAK,Negative,False
Weight,continuous,Total.Leukocyte.Count,binary,-0.0239,0.8537410417288088,62,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Sodium,binary,0.0239,0.8534952712463179,62,WEAK,Positive,False
Male.Gender,binary,Cefoperazone.Sulbactam,ordinal,0.0238,0.854579681021964,62,WEAK,Positive,False
Male.Gender,binary,Cefuroxime.Resistance,ordinal,0.0238,0.854579681021964,62,WEAK,Positive,False
Female.Gender,binary,Cefuroxime.Resistance,ordinal,-0.0238,0.854579681021964,62,WEAK,Negative,False
SOFA,continuous,Gentamicin.Resistance,ordinal,-0.0238,0.8543912903908905,62,WEAK,Negative,False
Inotropes,binary,Cefoperazone.Sulbactam,ordinal,0.0238,0.854579681021964,62,WEAK,Positive,False
Female.Gender,binary,Amoxicillin.Clavulanic.Acid.Resistance,ordinal,-0.0238,0.854579681021964,62,WEAK,Negative,False
Male.Gender,binary,Amoxicillin.Clavulanic.Acid.Resistance,ordinal,0.0238,0.854579681021964,62,WEAK,Positive,False
Female.Gender,binary,Cefoperazone.Sulbactam,ordinal,-0.0238,0.854579681021964,62,WEAK,Negative,False
SGPT,binary,Nitrofurantoin.Resistance,ordinal,-0.0237,0.855008966246017,62,WEAK,Negative,False
Gentamicin.Resistance,ordinal,CA.inclusion.in.Treatment,binary,0.0236,0.8556428747127283,62,WEAK,Positive,False
HTN,binary,SOFA,continuous,0.0236,0.8556598388295764,62,WEAK,Positive,False
Absolute.Neutrophil.Count,binary,Gentamicin.Resistance,ordinal,0.0236,0.8556428747127283,62,WEAK,Positive,False
CV.Catheter.Now,binary,Ceftazidime.Resistance,ordinal,-0.0234,0.8569020885064204,62,WEAK,Negative,False
CV.Catheter.Now,binary,Levofloxacin.Resistance,ordinal,-0.0234,0.8569020885064204,62,WEAK,Negative,False
CV.Catheter.Now,binary,Cefuroxime.Resistance,ordinal,-0.0234,0.8568830585863995,62,WEAK,Negative,False
CV.Catheter.Now,binary,Amoxicillin.Clavulanic.Acid.Resistance,ordinal,-0.0234,0.8568830585863995,62,WEAK,Negative,False
Other.Non.CRO.Infections,binary,Cefoperazone.Sulbactam,ordinal,0.0234,0.8568830585863995,62,WEAK,Positive,False
Other.Non.CRO.Infections,binary,Cefuroxime.Resistance,ordinal,0.0234,0.8568830585863995,62,WEAK,Positive,False
Other.Non.CRO.Infections,binary,Ceftazidime.Resistance,ordinal,0.0234,0.8569020885064204,62,WEAK,Positive,False
Other.Non.CRO.Infections,binary,Levofloxacin.Resistance,ordinal,0.0234,0.8569020885064204,62,WEAK,Positive,False
CRO.based.VAP,binary,Levofloxacin.Resistance,ordinal,0.0234,0.8569020885064204,62,WEAK,Positive,False
