outcome,predictor,beta_coefficient,ci_lower,ci_upper,p_value,regression_type,p_gt_0.2
ICU Stay in 28 Days,Cefotaxime Resistance,1.4848484848484866,-2.327225041439869,5.296922011136843,0.4270045592692643,linear,False
ICU Stay in 28 Days,Ceftazidime Resistance,1.4848484848484866,-2.327225041439869,5.296922011136843,0.4270045592692643,linear,False
ICU Stay in 28 Days,Tigecycline Resistance,-1.2846715328467173,-4.523403974890265,1.95406090919683,0.41870204061858307,linear,False
ICU Stay in 28 Days,Piperacillin/Tazobactam Resistance,1.620437956204381,-1.5871317760449704,4.828007688453733,0.3053810207684504,linear,False
ICU Stay in 28 Days,Ceftazidime/Avibactam,-1.611111111111112,-7.306245411412579,4.084023189190356,0.5626005225916846,linear,False
ICU Stay in 28 Days,CA inclusion in Treatment,2.8916666666666666,-1.9046651894269875,7.687998522760321,0.22370013724378823,linear,False
ICU Stay in 28 Days,CAAZ inclusion in Treatment,2.761538461538463,-1.8486930727150983,7.3717699957920235,0.22659683692092708,linear,False
ICU Stay in 28 Days,CAAZ Synergy,-0.6220930232558125,-4.765953739978037,3.5217676934664115,0.7579673501812818,linear,False
ICU Stay in 28 Days,Polymyxin/Colistin Inclusion.T,3.2750000000000004,-1.4703107323270714,8.020310732327072,0.16594175636690922,linear,True
ICU Stay in 28 Days,Clinical Improvement,-2.390350877192984,-5.8309052812499305,1.050203526863963,0.1632634237591949,linear,True
ICU Stay in 28 Days,GW Stay in 28 Days,-0.28978978978978964,-0.68229772554811,0.10271814596853063,0.13961934893873448,linear,True
ICU Stay in 28 Days,Total Hospital stay in 28 days,0.4329583179638508,0.1195745381966491,0.7463420977310525,0.009101791627525628,linear,True
ICU Stay in 28 Days,Mortality in ICU,0.43333333333333357,-5.3051720505637725,6.17183871723044,0.8767145894111711,linear,False
ICU Stay in 28 Days,Mortality in Hospital,-1.3181818181818148,-12.916276823524987,10.279913187161357,0.8154445802683206,linear,False
ICU Stay in 28 Days,Mortality post 28 Day Discharge,-3.40909090909091,-14.919095697346854,8.100913879165034,0.544546356054984,linear,False
ICU Stay in 28 Days,Overall Mortality,-0.5803571428571426,-5.720753508941435,4.56003922322715,0.8166451682127884,linear,False
ICU Stay in 28 Days,Relapse post 28 Day Discharge,1.8181818181818186,-9.765982043575319,13.402345679938955,0.747349443714946,linear,False
ICU Stay in 28 Days,Other Illness Leading to Hospitalization post 28 Days Discharge,1.8181818181818186,-9.765982043575319,13.402345679938955,0.747349443714946,linear,False
GW Stay in 28 Days,Patient ID,-0.030762749681965608,-0.10654551512254212,0.045020015758610914,0.40808063058140187,linear,False
GW Stay in 28 Days,Age,-0.1100766703176341,-0.26465980253463284,0.04450646189936461,0.15349093187868687,linear,True
GW Stay in 28 Days,Male Gender,-0.7153846153846142,-5.942826877297502,4.512057646528275,0.7787391267834105,linear,False
GW Stay in 28 Days,Female Gender,0.7153846153846142,-4.512057646528273,5.942826877297502,0.7787391267834105,linear,False
GW Stay in 28 Days,Height,0.08744205088033763,-0.5132244368990769,0.6881085386597522,0.7650665362554736,linear,False
GW Stay in 28 Days,Weight,-0.05834050988219361,-0.23352921209604166,0.11684819233165444,0.49618394871805294,linear,False
GW Stay in 28 Days,NDM,2.7450980392156845,-3.0350304032539226,8.52522648168529,0.33456789701985146,linear,False
GW Stay in 28 Days,OXA48,-1.77777777777778,-7.036248232196051,3.480692676640491,0.4897317502359462,linear,False
GW Stay in 28 Days,P/C in vitro,-1.857142857142858,-11.033028832758342,7.318743118472627,0.6781036691446822,linear,False
GW Stay in 28 Days,CAAZ invitro,-1.8750000000000018,-7.453187327509717,3.7031873275097134,0.49220842088415717,linear,False
GW Stay in 28 Days,HTN,-0.8749999999999996,-6.311895853385103,4.561895853385103,0.7411805166865595,linear,False
GW Stay in 28 Days,DM,-2.8230769230769233,-7.901485673100442,2.255331826946596,0.2606428185073416,linear,False
GW Stay in 28 Days,COPD,-5.954545454545455,-18.396148679744748,6.487057770653836,0.33092028467495815,linear,False
GW Stay in 28 Days,Hypothyroidism,-0.21428571428571597,-9.428281512807656,8.999710084236225,0.9618826757190514,linear,False
GW Stay in 28 Days,CRO based UTI,-3.8725490196078445,-9.518196228969828,1.7730981897541378,0.16842836696021846,linear,True
GW Stay in 28 Days,CRO based IAI,-1.1428571428571437,-6.437515347814113,4.151801062099825,0.6581113728743877,linear,False
GW Stay in 28 Days,CRO based HAP,-0.7619047619047628,-9.969924402367388,8.446114878557863,0.8650262576162124,linear,False
GW Stay in 28 Days,CRO based BSI,2.177777777777777,-4.0388628994014235,8.394418454956977,0.4743427919800387,linear,False
GW Stay in 28 Days,Other CRO Infections,17.045454545454547,6.933114748619197,27.157794342289897,0.002105277121452262,linear,True
GW Stay in 28 Days,Hospitalization in past 6 Months,-2.646153846153846,-7.744144850140486,2.4518371578327938,0.292633821845459,linear,False
GW Stay in 28 Days,CV Catheter in 6 Months,-3.500000000000001,-12.576584091555343,5.576584091555342,0.43158359185855766,linear,False
GW Stay in 28 Days,Urinary Catheter in 6 Months,-3.500000000000001,-12.576584091555343,5.576584091555342,0.43158359185855766,linear,False
GW Stay in 28 Days,Surgery in last 3 Months,-1.6160714285714282,-7.2109202374524175,3.9787773803095616,0.5544708739289086,linear,False
GW Stay in 28 Days,Past CREPA infection,4.949999999999998,-2.4248840687910365,12.324884068791032,0.1773495461237648,linear,True
